time,percent sheltering,percent wearing masks,infected,        exposed,recovered,infected with mask,susceptible with mask,        infected symptomatic,infected asymptomatic,new infected,percent asymptomatic,day,daily newly infected,total infected
345,346,0.0,0.8,4,15,1,1,376,0,4,0,8,14,0.0,5.0
346,347,0.0,0.8,4,15,1,1,376,0,4,0,8,14,0.0,5.0
347,348,0.0,0.8,4,15,1,1,376,0,4,0,8,14,0.0,5.0
348,349,0.0,0.8,4,15,1,1,376,0,4,0,8,14,0.0,5.0
349,350,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
350,351,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
351,352,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
352,353,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
353,354,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
354,355,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
355,356,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
356,357,0.0,0.8,4,16,1,1,376,0,4,0,8,14,0.0,5.0
357,358,0.0,0.8,4,17,1,1,376,0,4,0,8,14,0.0,5.0
358,359,0.0,0.8,4,17,1,1,376,0,4,0,8,14,0.0,5.0
359,360,0.0,0.8,4,17,1,1,376,0,4,0,8,15,0.0,5.0
360,361,0.0,0.8,4,17,1,1,376,0,4,0,8,15,0.0,5.0
361,362,0.0,0.8,4,17,1,1,376,0,4,0,8,15,0.0,5.0
362,363,0.0,0.8,4,19,1,1,375,0,4,0,8,15,0.0,5.0
363,364,0.0,0.8,4,20,1,1,375,0,4,0,8,15,0.0,5.0
364,365,0.0,0.8,4,20,1,1,375,0,4,0,8,15,0.0,5.0
365,366,0.0,0.8,4,20,1,1,375,0,4,0,8,15,0.0,5.0
366,367,0.0,0.8,4,20,1,1,375,0,4,0,8,15,0.0,5.0
367,368,0.0,0.8,4,20,1,1,375,0,4,0,8,15,0.0,5.0
368,369,0.0,0.8,4,21,1,1,375,0,4,0,8,15,0.0,5.0
369,370,0.0,0.8,4,22,1,1,374,0,4,0,8,15,0.0,5.0
370,371,0.0,0.8,4,22,1,1,374,0,4,0,8,15,0.0,5.0
371,372,0.0,0.8,4,22,1,1,374,0,4,0,8,15,0.0,5.0
372,373,0.0,0.8,4,22,1,1,374,0,4,0,8,15,0.0,5.0
373,374,0.0,0.8,4,24,1,1,374,0,4,0,8,15,0.0,5.0
374,375,0.0,0.8,4,24,1,1,374,0,4,0,8,15,0.0,5.0
375,376,0.0,0.8,4,24,1,1,374,0,4,0,8,15,0.0,5.0
376,377,0.0,0.8,4,26,1,1,374,0,4,0,8,15,0.0,5.0
377,378,0.0,0.8,4,26,1,1,374,0,4,0,8,15,0.0,5.0
378,379,0.0,0.8,4,26,1,1,374,0,4,0,8,15,0.0,5.0
379,380,0.0,0.8,4,26,1,1,374,0,4,0,8,15,0.0,5.0
380,381,0.0,0.8,4,26,1,1,374,0,4,0,8,15,0.0,5.0
381,382,0.0,0.8,4,27,1,1,374,0,4,0,8,15,0.0,5.0
382,383,0.0,0.8,4,27,1,1,374,0,4,0,8,15,0.0,5.0
383,384,0.0,0.8,4,27,1,1,374,0,4,0,8,16,0.0,5.0
384,385,0.0,0.8,4,28,1,1,374,0,4,0,8,16,4.0,9.0
385,386,0.0,0.8,4,28,1,1,374,0,4,0,8,16,4.0,9.0
386,387,0.0,0.8,4,28,1,1,374,0,4,0,8,16,4.0,9.0
387,388,0.0,0.8,4,29,1,1,373,0,4,0,8,16,4.0,9.0
388,389,0.0,0.8,4,30,1,1,372,0,4,0,8,16,4.0,9.0
389,390,0.0,0.8,4,30,1,1,372,0,4,0,8,16,4.0,9.0
390,391,0.0,0.8,4,30,1,1,372,0,4,0,8,16,4.0,9.0
391,392,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
392,393,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
393,394,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
394,395,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
395,396,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
396,397,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
397,398,0.0,0.8,4,31,1,1,371,0,4,0,8,16,4.0,9.0
398,399,0.0,0.8,4,32,1,1,370,0,4,0,8,16,4.0,9.0
399,400,0.0,0.8,5,31,1,1,370,0,5,1,8,16,4.0,9.0
400,401,0.0,0.8,5,31,1,1,370,0,5,0,8,16,4.0,9.0
401,402,0.0,0.8,5,32,1,1,369,0,5,0,8,16,4.0,9.0
402,403,0.0,0.8,5,32,1,1,369,0,5,0,8,16,4.0,9.0
403,404,0.0,0.8,6,32,1,2,368,0,6,1,8,16,4.0,9.0
404,405,0.0,0.8,4,33,3,1,367,0,4,0,8,16,4.0,9.0
405,406,0.0,0.8,4,33,3,1,367,0,4,0,8,16,4.0,9.0
406,407,0.0,0.8,3,33,4,1,367,0,3,0,8,16,4.0,9.0
407,408,0.0,0.8,5,31,4,1,367,0,5,2,8,17,4.0,9.0
408,409,0.0,0.8,5,31,4,1,367,0,5,0,8,17,2.0,11.0
409,410,0.0,0.8,5,31,4,1,367,0,5,0,8,17,2.0,11.0
410,411,0.0,0.8,5,31,4,1,367,0,5,0,8,17,2.0,11.0
411,412,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
412,413,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
413,414,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
414,415,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
415,416,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
416,417,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
417,418,0.0,0.8,4,31,5,1,367,0,4,0,8,17,2.0,11.0
418,419,0.0,0.8,5,30,5,2,367,0,5,1,8,17,2.0,11.0
419,420,0.0,0.8,5,30,5,2,367,0,5,0,8,17,2.0,11.0
420,421,0.0,0.8,5,30,5,2,367,0,5,0,8,17,2.0,11.0
421,422,0.0,0.8,5,30,5,2,367,0,5,0,8,17,2.0,11.0
422,423,0.0,0.8,6,29,5,2,367,0,6,1,8,17,2.0,11.0
423,424,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
424,425,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
425,426,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
426,427,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
427,428,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
428,429,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
429,430,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
430,431,0.0,0.8,6,29,5,2,367,0,6,0,8,17,2.0,11.0
431,432,0.0,0.8,6,29,5,2,367,0,6,0,8,18,2.0,11.0
432,433,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
433,434,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
434,435,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
435,436,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
436,437,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
437,438,0.0,0.8,6,29,5,2,367,0,6,0,8,18,7.0,18.0
438,439,0.0,0.8,6,30,5,2,367,0,6,0,8,18,7.0,18.0
439,440,0.0,0.8,6,31,5,2,366,0,6,0,8,18,7.0,18.0
440,441,0.0,0.8,6,31,5,2,366,0,6,0,8,18,7.0,18.0
441,442,0.0,0.8,6,31,5,2,366,0,6,0,8,18,7.0,18.0
442,443,0.0,0.8,6,31,5,2,366,0,6,0,8,18,7.0,18.0
443,444,0.0,0.8,7,30,5,2,366,0,7,1,8,18,7.0,18.0
444,445,0.0,0.8,8,29,5,2,366,0,8,1,8,18,7.0,18.0
445,446,0.0,0.8,8,29,5,2,366,0,8,0,8,18,7.0,18.0
446,447,0.0,0.8,8,29,5,2,366,0,8,0,8,18,7.0,18.0
447,448,0.0,0.8,9,28,5,2,366,0,9,1,8,18,7.0,18.0
448,449,0.0,0.8,9,28,5,2,366,0,9,0,8,18,7.0,18.0
449,450,0.0,0.8,9,28,5,2,366,0,9,0,8,18,7.0,18.0
450,451,0.0,0.8,11,26,5,4,366,0,11,2,8,18,7.0,18.0
451,452,0.0,0.8,11,26,5,4,366,0,11,0,8,18,7.0,18.0
452,453,0.0,0.8,12,25,5,5,366,0,12,1,8,18,7.0,18.0
453,454,0.0,0.8,12,25,5,5,366,0,12,0,8,18,7.0,18.0
454,455,0.0,0.8,12,25,5,5,366,0,12,0,8,18,7.0,18.0
455,456,0.0,0.8,13,24,5,5,366,0,13,1,8,19,7.0,18.0
456,457,0.0,0.8,13,24,5,5,366,0,13,0,8,19,4.0,22.0
457,458,0.0,0.8,13,24,5,5,366,0,13,0,8,19,4.0,22.0
458,459,0.0,0.8,13,24,5,5,366,0,13,0,8,19,4.0,22.0
459,460,0.0,0.8,13,24,5,5,366,0,13,0,8,19,4.0,22.0
460,461,0.0,0.8,14,23,5,6,366,0,14,1,8,19,4.0,22.0
461,462,0.0,0.8,15,23,5,6,366,0,15,1,8,19,4.0,22.0
462,463,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
463,464,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
464,465,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
465,466,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
466,467,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
467,468,0.0,0.8,15,24,5,6,366,0,15,0,8,19,4.0,22.0
468,469,0.0,0.8,15,25,5,6,365,0,15,0,8,19,4.0,22.0
469,470,0.0,0.8,15,26,5,6,365,0,15,0,8,19,4.0,22.0
470,471,0.0,0.8,15,26,5,6,365,0,15,0,8,19,4.0,22.0
471,472,0.0,0.8,15,26,5,6,365,0,15,0,8,19,4.0,22.0
472,473,0.0,0.8,16,25,5,6,365,0,16,1,8,19,4.0,22.0
473,474,0.0,0.8,16,25,5,6,365,0,16,0,8,19,4.0,22.0
474,475,0.0,0.8,16,25,5,6,365,0,16,0,8,19,4.0,22.0
475,476,0.0,0.8,16,26,5,6,365,0,16,0,8,19,4.0,22.0
476,477,0.0,0.8,16,27,5,6,365,0,16,0,8,19,4.0,22.0
477,478,0.0,0.8,16,27,5,6,365,0,16,0,8,19,4.0,22.0
478,479,0.0,0.8,16,27,5,6,365,0,16,0,8,19,4.0,22.0
479,480,0.0,0.8,17,26,5,6,365,0,17,1,8,20,4.0,22.0
480,481,0.0,0.8,17,26,5,6,365,0,17,0,8,20,10.0,32.0
481,482,0.0,0.8,17,26,5,6,365,0,17,0,8,20,10.0,32.0
482,483,0.0,0.8,17,26,5,6,365,0,17,0,8,20,10.0,32.0
483,484,0.0,0.8,17,27,5,6,364,0,17,0,8,20,10.0,32.0
484,485,0.0,0.8,18,26,5,6,364,0,18,1,8,20,10.0,32.0
485,486,0.0,0.8,19,25,5,7,364,0,19,1,8,20,10.0,32.0
486,487,0.0,0.8,20,25,5,7,364,0,20,1,8,20,10.0,32.0
487,488,0.0,0.8,20,26,5,7,363,0,20,0,8,20,10.0,32.0
488,489,0.0,0.8,20,26,5,7,363,0,20,0,8,20,10.0,32.0
489,490,0.0,0.8,20,27,5,7,363,0,20,0,8,20,10.0,32.0
490,491,0.0,0.8,21,26,5,7,363,0,21,1,8,20,10.0,32.0
491,492,0.0,0.8,21,26,5,7,363,0,21,0,8,20,10.0,32.0
492,493,0.0,0.8,22,26,5,8,363,0,22,1,8,20,10.0,32.0
493,494,0.0,0.8,22,27,5,8,362,0,22,0,8,20,10.0,32.0
494,495,0.0,0.8,22,28,5,8,362,0,22,0,8,20,10.0,32.0
495,496,0.0,0.8,22,28,5,8,362,0,22,0,8,20,10.0,32.0
496,497,0.0,0.8,24,26,5,8,362,0,24,2,8,20,10.0,32.0
497,498,0.0,0.8,24,26,5,8,362,0,24,0,8,20,10.0,32.0
498,499,0.0,0.8,24,26,5,8,362,0,24,0,8,20,10.0,32.0
499,500,0.0,0.8,26,24,5,8,362,0,26,2,8,20,10.0,32.0
500,501,0.0,0.8,26,24,5,8,362,0,26,0,8,20,10.0,32.0
501,502,0.0,0.8,26,25,5,8,361,0,26,0,8,20,10.0,32.0
502,503,0.0,0.8,26,25,5,8,361,0,26,0,8,20,10.0,32.0
503,504,0.0,0.8,27,26,5,8,359,0,27,1,8,21,10.0,32.0
504,505,0.0,0.8,27,26,5,8,359,0,27,0,8,21,8.0,40.0
505,506,0.0,0.8,27,26,5,8,359,0,27,0,8,21,8.0,40.0
506,507,0.0,0.8,28,25,5,8,359,0,28,1,8,21,8.0,40.0
507,508,0.0,0.8,28,26,5,8,359,0,28,0,8,21,8.0,40.0
508,509,0.0,0.8,28,27,5,8,359,0,28,0,8,21,8.0,40.0
509,510,0.0,0.8,28,27,5,8,359,0,28,0,8,21,8.0,40.0
510,511,0.0,0.8,29,27,5,9,359,0,29,1,8,21,8.0,40.0
511,512,0.0,0.8,30,27,5,10,358,0,30,1,8,21,8.0,40.0
512,513,0.0,0.8,30,28,5,10,357,0,30,0,8,21,8.0,40.0
513,514,0.0,0.8,30,29,5,10,357,0,30,0,8,21,8.0,40.0
514,515,0.0,0.8,31,30,5,11,355,0,31,1,8,21,8.0,40.0
515,516,0.0,0.8,31,30,5,11,355,0,31,0,8,21,8.0,40.0
516,517,0.0,0.8,31,31,5,11,355,0,31,0,8,21,8.0,40.0
517,518,0.0,0.8,31,31,5,11,355,0,31,0,8,21,8.0,40.0
518,519,0.0,0.8,31,32,5,11,355,0,31,0,8,21,8.0,40.0
519,520,0.0,0.8,31,32,5,11,355,0,31,0,8,21,8.0,40.0
520,521,0.0,0.8,31,32,5,11,355,0,31,0,8,21,8.0,40.0
521,522,0.0,0.8,32,33,5,12,354,0,32,1,8,21,8.0,40.0
522,523,0.0,0.8,32,34,5,12,354,0,32,0,8,21,8.0,40.0
523,524,0.0,0.8,33,33,5,13,354,0,33,1,8,21,8.0,40.0
524,525,0.0,0.8,33,34,5,13,353,0,33,0,8,21,8.0,40.0
525,526,0.0,0.8,33,34,5,13,353,0,33,0,8,21,8.0,40.0
526,527,0.0,0.8,34,34,5,14,353,0,34,1,8,21,8.0,40.0
527,528,0.0,0.8,35,33,5,15,353,0,35,1,8,22,8.0,40.0
528,529,0.0,0.8,35,33,5,15,353,0,35,0,8,22,0.0,40.0
529,530,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
530,531,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
531,532,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
532,533,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
533,534,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
534,535,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
535,536,0.0,0.8,35,35,5,15,352,0,35,0,8,22,0.0,40.0
536,537,0.0,0.8,35,38,5,15,349,0,35,0,8,22,0.0,40.0
537,538,0.0,0.8,35,38,5,15,349,0,35,0,8,22,0.0,40.0
538,539,0.0,0.8,35,40,5,15,347,0,35,0,8,22,0.0,40.0
539,540,0.0,0.8,35,41,5,15,347,0,35,0,8,22,0.0,40.0
540,541,0.0,0.8,35,42,5,15,347,0,35,0,8,22,0.0,40.0
541,542,0.0,0.8,35,42,5,15,347,0,35,0,8,22,0.0,40.0
542,543,0.0,0.8,35,44,5,15,345,0,35,0,8,22,0.0,40.0
543,544,0.0,0.8,35,49,5,15,343,0,35,0,8,22,0.0,40.0
544,545,0.0,0.8,35,49,5,15,343,0,35,0,8,22,0.0,40.0
545,546,0.0,0.8,35,50,5,15,342,0,35,0,8,22,0.0,40.0
546,547,0.0,0.8,35,51,5,15,341,0,35,0,8,22,0.0,40.0
547,548,0.0,0.8,35,51,5,15,341,0,35,0,8,22,0.0,40.0
548,549,0.0,0.8,35,51,5,15,341,0,35,0,8,22,0.0,40.0
549,550,0.0,0.8,35,52,5,15,341,0,35,0,8,22,0.0,40.0
550,551,0.0,0.8,35,52,5,15,341,0,35,0,8,22,0.0,40.0
551,552,0.0,0.8,35,56,5,15,339,0,35,0,8,23,0.0,40.0
552,553,0.0,0.8,35,57,5,15,339,0,35,0,8,23,2.0,42.0
553,554,0.0,0.8,35,59,5,15,338,0,35,0,8,23,2.0,42.0
554,555,0.0,0.8,35,60,5,15,337,0,35,0,8,23,2.0,42.0
555,556,0.0,0.8,35,60,5,15,337,0,35,0,8,23,2.0,42.0
556,557,0.0,0.8,35,61,5,15,336,0,35,0,8,23,2.0,42.0
557,558,0.0,0.8,35,61,5,15,336,0,35,0,8,23,2.0,42.0
558,559,0.0,0.8,35,61,5,15,336,0,35,0,8,23,2.0,42.0
559,560,0.0,0.8,35,63,5,15,336,0,35,0,8,23,2.0,42.0
560,561,0.0,0.8,36,63,5,15,335,0,36,1,8,23,2.0,42.0
561,562,0.0,0.8,37,64,5,16,334,0,37,1,8,23,2.0,42.0
562,563,0.0,0.8,37,64,5,16,334,0,37,0,8,23,2.0,42.0
563,564,0.0,0.8,37,65,5,16,333,0,37,0,8,23,2.0,42.0
564,565,0.0,0.8,37,66,5,16,332,0,37,0,8,23,2.0,42.0
565,566,0.0,0.8,37,67,5,16,331,0,37,0,8,23,2.0,42.0
566,567,0.0,0.8,37,68,5,16,330,0,37,0,8,23,2.0,42.0
567,568,0.0,0.8,36,70,6,16,329,0,36,0,8,23,2.0,42.0
568,569,0.0,0.8,36,70,6,16,329,0,36,0,8,23,2.0,42.0
569,570,0.0,0.8,36,70,6,16,329,0,36,0,8,23,2.0,42.0
570,571,0.0,0.8,36,72,6,16,327,0,36,0,8,23,2.0,42.0
571,572,0.0,0.8,35,74,7,15,325,0,35,0,8,23,2.0,42.0
572,573,0.0,0.8,35,76,7,15,323,0,35,0,8,23,2.0,42.0
573,574,0.0,0.8,35,77,7,15,322,0,35,0,8,23,2.0,42.0
574,575,0.0,0.8,35,77,7,15,322,0,35,0,8,23,2.0,42.0
575,576,0.0,0.8,33,82,9,15,317,0,33,0,8,24,2.0,42.0
576,577,0.0,0.8,33,84,9,15,315,0,33,0,8,24,6.0,48.0
577,578,0.0,0.8,33,85,9,15,314,0,33,0,8,24,6.0,48.0
578,579,0.0,0.8,33,88,9,15,312,0,33,0,8,24,6.0,48.0
579,580,0.0,0.8,33,88,9,15,312,0,33,0,8,24,6.0,48.0
580,581,0.0,0.8,33,88,9,15,312,0,33,0,8,24,6.0,48.0
581,582,0.0,0.8,33,88,9,15,312,0,33,0,8,24,6.0,48.0
582,583,0.0,0.8,33,88,9,15,312,0,33,0,8,24,6.0,48.0
583,584,0.0,0.8,33,89,9,15,311,0,33,0,8,24,6.0,48.0
584,585,0.0,0.8,35,89,9,15,310,0,35,2,8,24,6.0,48.0
585,586,0.0,0.8,35,89,9,15,310,0,35,0,8,24,6.0,48.0
586,587,0.0,0.8,34,90,10,14,309,0,34,0,8,24,6.0,48.0
587,588,0.0,0.8,34,92,10,14,307,0,34,0,8,24,6.0,48.0
588,589,0.0,0.8,34,92,10,14,307,0,34,0,8,24,6.0,48.0
589,590,0.0,0.8,34,94,10,14,306,0,34,0,8,24,6.0,48.0
590,591,0.0,0.8,33,96,11,14,306,0,33,0,8,24,6.0,48.0
591,592,0.0,0.8,35,94,11,15,306,0,35,2,8,24,6.0,48.0
592,593,0.0,0.8,35,96,11,15,304,0,35,0,8,24,6.0,48.0
593,594,0.0,0.8,35,96,11,15,304,0,35,0,8,24,6.0,48.0
594,595,0.0,0.8,35,96,11,15,304,0,35,0,8,24,6.0,48.0
595,596,0.0,0.8,35,96,11,15,304,0,35,0,8,24,6.0,48.0
596,597,0.0,0.8,35,99,11,15,304,0,35,0,8,24,6.0,48.0
597,598,0.0,0.8,36,98,11,15,304,0,36,1,8,24,6.0,48.0
598,599,0.0,0.8,36,98,11,15,304,0,36,0,8,24,6.0,48.0
599,600,0.0,0.8,37,100,11,15,302,0,37,1,8,25,6.0,48.0
600,601,0.0,0.8,37,101,11,15,301,0,37,0,8,25,8.0,56.0
601,602,0.0,0.8,37,101,11,15,301,0,37,0,8,25,8.0,56.0
602,603,0.0,0.8,37,101,11,15,301,0,37,0,8,25,8.0,56.0
603,604,0.0,0.8,37,102,11,15,301,0,37,0,8,25,8.0,56.0
604,605,0.0,0.8,37,102,11,15,301,0,37,0,8,25,8.0,56.0
605,606,0.0,0.8,37,103,11,15,301,0,37,0,8,25,8.0,56.0
606,607,0.0,0.8,38,103,11,16,300,0,38,1,8,25,8.0,56.0
607,608,0.0,0.8,38,104,11,16,299,0,38,0,8,25,8.0,56.0
608,609,0.0,0.8,39,104,11,16,298,0,39,1,8,25,8.0,56.0
609,610,0.0,0.8,39,107,11,16,297,0,39,0,8,25,8.0,56.0
610,611,0.0,0.8,40,106,11,17,297,0,40,1,8,25,8.0,56.0
611,612,0.0,0.8,39,108,12,17,296,0,39,0,8,25,8.0,56.0
612,613,0.0,0.8,39,107,13,17,296,0,39,1,8,25,8.0,56.0
613,614,0.0,0.8,39,108,13,17,295,0,39,0,8,25,8.0,56.0
614,615,0.0,0.8,40,110,13,17,292,0,40,1,8,25,8.0,56.0
615,616,0.0,0.8,39,110,14,17,292,0,39,0,8,25,8.0,56.0
616,617,0.0,0.8,41,109,14,18,291,0,41,2,8,25,8.0,56.0
617,618,0.0,0.8,41,111,14,18,289,0,41,0,8,25,8.0,56.0
618,619,0.0,0.8,39,111,16,16,289,0,39,0,8,25,8.0,56.0
619,620,0.0,0.8,39,112,16,16,288,0,39,0,8,25,8.0,56.0
620,621,0.0,0.8,38,113,17,15,288,0,38,0,8,25,8.0,56.0
621,622,0.0,0.8,38,113,17,15,288,0,38,0,8,25,8.0,56.0
622,623,0.0,0.8,38,113,17,15,288,0,38,0,8,25,8.0,56.0
623,624,0.0,0.8,38,112,18,16,288,0,38,1,8,26,8.0,56.0
624,625,0.0,0.8,38,112,18,16,288,0,38,0,8,26,16.0,72.0
625,626,0.0,0.8,38,113,18,16,287,0,38,0,8,26,16.0,72.0
626,627,0.0,0.8,40,111,18,18,287,0,40,2,8,26,16.0,72.0
627,628,0.0,0.8,40,112,18,18,286,0,40,0,8,26,16.0,72.0
628,629,0.0,0.8,39,113,19,17,285,0,39,0,8,26,16.0,72.0
629,630,0.0,0.8,38,114,20,17,285,0,38,0,8,26,16.0,72.0
630,631,0.0,0.8,39,113,20,17,285,0,39,1,8,26,16.0,72.0
631,632,0.0,0.8,40,114,20,17,284,0,40,1,8,26,16.0,72.0
632,633,0.0,0.8,41,114,20,17,283,0,41,1,8,26,16.0,72.0
633,634,0.0,0.8,42,113,20,18,283,0,42,1,8,26,16.0,72.0
634,635,0.0,0.8,42,114,20,18,282,0,42,0,8,26,16.0,72.0
635,636,0.0,0.8,44,112,20,19,282,0,44,2,8,26,16.0,72.0
636,637,0.0,0.8,44,113,20,19,281,0,44,0,8,26,16.0,72.0
637,638,0.0,0.8,46,113,20,21,279,0,46,2,8,26,16.0,72.0
638,639,0.0,0.8,46,115,20,21,278,0,46,0,8,26,16.0,72.0
639,640,0.0,0.8,47,115,20,21,277,0,47,1,8,26,16.0,72.0
640,641,0.0,0.8,46,116,21,21,276,0,46,0,8,26,16.0,72.0
641,642,0.0,0.8,47,115,21,21,276,0,47,1,8,26,16.0,72.0
642,643,0.0,0.8,47,115,21,21,276,0,47,0,8,26,16.0,72.0
643,644,0.0,0.8,49,114,21,22,275,0,49,2,8,26,16.0,72.0
644,645,0.0,0.8,49,114,21,22,275,0,49,0,8,26,16.0,72.0
645,646,0.0,0.8,50,113,21,22,275,0,50,1,8,26,16.0,72.0
646,647,0.0,0.8,50,113,21,22,275,0,50,0,8,26,16.0,72.0
647,648,0.0,0.8,50,113,22,23,274,0,50,1,8,27,16.0,72.0
648,649,0.0,0.8,51,114,22,23,272,0,51,1,8,27,20.0,92.0
649,650,0.0,0.8,51,115,22,23,272,0,51,0,8,27,20.0,92.0
650,651,0.0,0.8,51,117,22,23,271,0,51,0,8,27,20.0,92.0
651,652,0.0,0.8,51,117,22,23,271,0,51,0,8,27,20.0,92.0
652,653,0.0,0.8,52,115,23,24,271,0,52,2,8,27,20.0,92.0
653,654,0.0,0.8,51,116,24,23,270,0,51,0,8,27,20.0,92.0
654,655,0.0,0.8,50,116,25,23,270,0,50,0,8,27,20.0,92.0
655,656,0.0,0.8,50,116,25,23,270,0,50,0,8,27,20.0,92.0
656,657,0.0,0.8,50,117,25,23,269,0,50,0,8,27,20.0,92.0
657,658,0.0,0.8,50,117,25,23,269,0,50,0,8,27,20.0,92.0
658,659,0.0,0.8,50,116,26,24,269,0,50,1,8,27,20.0,92.0
659,660,0.0,0.8,52,114,26,26,269,0,52,2,8,27,20.0,92.0
660,661,0.0,0.8,53,112,27,27,269,0,53,2,8,27,20.0,92.0
661,662,0.0,0.8,54,112,27,27,269,0,54,1,8,27,20.0,92.0
662,663,0.0,0.8,55,111,27,27,269,0,55,1,8,27,20.0,92.0
663,664,0.0,0.8,55,111,27,27,269,0,55,0,8,27,20.0,92.0
664,665,0.0,0.8,54,111,29,28,268,0,54,1,8,27,20.0,92.0
665,666,0.0,0.8,58,109,29,30,266,0,58,4,8,27,20.0,92.0
666,667,0.0,0.8,60,107,29,31,266,0,60,2,8,27,20.0,92.0
667,668,0.0,0.8,59,106,31,32,266,0,59,1,8,27,20.0,92.0
668,669,0.0,0.8,60,106,31,33,265,0,60,1,8,27,20.0,92.0
669,670,0.0,0.8,60,106,31,33,265,0,60,0,8,27,20.0,92.0
670,671,0.0,0.8,60,108,31,33,265,0,60,0,8,27,20.0,92.0
671,672,0.0,0.8,60,107,32,33,265,0,60,1,8,28,20.0,92.0
672,673,0.0,0.8,60,108,32,33,264,0,60,0,8,28,27.0,119.0
673,674,0.0,0.8,61,108,32,33,263,0,61,1,8,28,27.0,119.0
674,675,0.0,0.8,63,105,33,35,263,0,63,3,8,28,27.0,119.0
675,676,0.0,0.8,64,104,33,35,263,0,64,1,8,28,27.0,119.0
676,677,0.0,0.8,66,104,33,36,261,0,66,2,8,28,27.0,119.0
677,678,0.0,0.8,67,104,33,37,261,0,67,1,8,28,27.0,119.0
678,679,0.0,0.8,67,103,34,37,261,0,67,1,8,28,27.0,119.0
679,680,0.0,0.8,66,103,35,36,261,0,66,0,8,28,27.0,119.0
680,681,0.0,0.8,66,103,35,36,261,0,66,0,8,28,27.0,119.0
681,682,0.0,0.8,68,101,35,36,261,0,68,2,8,28,27.0,119.0
682,683,0.0,0.8,68,101,36,36,260,0,68,1,8,28,27.0,119.0
683,684,0.0,0.8,68,101,36,36,260,0,68,0,8,28,27.0,119.0
684,685,0.0,0.8,70,99,36,37,260,0,70,2,8,28,27.0,119.0
685,686,0.0,0.8,70,99,36,37,260,0,70,0,8,28,27.0,119.0
686,687,0.0,0.8,72,97,36,39,260,0,72,2,8,28,27.0,119.0
687,688,0.0,0.8,72,97,36,39,260,0,72,0,8,28,27.0,119.0
688,689,0.0,0.8,73,97,36,40,260,0,73,1,8,28,27.0,119.0
689,690,0.0,0.8,74,96,37,41,259,0,74,2,8,28,27.0,119.0
690,691,0.0,0.8,75,95,37,41,259,0,75,1,8,28,27.0,119.0
691,692,0.0,0.8,74,95,38,40,259,0,74,0,8,28,27.0,119.0
