time,percent sheltering,percent wearing masks,infected,        exposed,recovered,infected with mask,susceptible with mask,        infected symptomatic,infected asymptomatic,new infected,percent asymptomatic,day,daily newly infected,total infected
345,346,0.2,0.6,5,23,1,1,271,0,5,0,6,14,0.0,6.0
346,347,0.2,0.6,5,23,1,1,271,0,5,0,6,14,0.0,6.0
347,348,0.2,0.6,5,23,1,1,271,0,5,0,6,14,0.0,6.0
348,349,0.2,0.6,5,24,1,1,271,0,5,0,6,14,0.0,6.0
349,350,0.2,0.6,5,25,1,1,271,0,5,0,6,14,0.0,6.0
350,351,0.2,0.6,5,25,1,1,271,0,5,0,6,14,0.0,6.0
351,352,0.2,0.6,5,26,1,1,271,0,5,0,6,14,0.0,6.0
352,353,0.2,0.6,5,26,1,1,271,0,5,0,6,14,0.0,6.0
353,354,0.2,0.6,5,26,1,1,271,0,5,0,6,14,0.0,6.0
354,355,0.2,0.6,5,28,1,1,271,0,5,0,6,14,0.0,6.0
355,356,0.2,0.6,5,28,1,1,271,0,5,0,6,14,0.0,6.0
356,357,0.2,0.6,5,29,1,1,271,0,5,0,6,14,0.0,6.0
357,358,0.2,0.6,5,31,1,1,271,0,5,0,6,14,0.0,6.0
358,359,0.2,0.6,5,32,1,1,270,0,5,0,6,14,0.0,6.0
359,360,0.2,0.6,5,32,1,1,270,0,5,0,6,15,0.0,6.0
360,361,0.2,0.6,5,32,1,1,270,0,5,0,6,15,0.0,6.0
361,362,0.2,0.6,5,33,1,1,269,0,5,0,6,15,0.0,6.0
362,363,0.2,0.6,5,35,1,1,269,0,5,0,6,15,0.0,6.0
363,364,0.2,0.6,5,35,1,1,269,0,5,0,6,15,0.0,6.0
364,365,0.2,0.6,5,35,1,1,269,0,5,0,6,15,0.0,6.0
365,366,0.2,0.6,5,36,1,1,269,0,5,0,6,15,0.0,6.0
366,367,0.2,0.6,5,37,1,1,269,0,5,0,6,15,0.0,6.0
367,368,0.2,0.6,5,38,1,1,269,0,5,0,6,15,0.0,6.0
368,369,0.2,0.6,5,38,1,1,269,0,5,0,6,15,0.0,6.0
369,370,0.2,0.6,5,39,1,1,268,0,5,0,6,15,0.0,6.0
370,371,0.2,0.6,5,39,1,1,268,0,5,0,6,15,0.0,6.0
371,372,0.2,0.6,5,39,1,1,268,0,5,0,6,15,0.0,6.0
372,373,0.2,0.6,5,40,1,1,268,0,5,0,6,15,0.0,6.0
373,374,0.2,0.6,5,41,1,1,268,0,5,0,6,15,0.0,6.0
374,375,0.2,0.6,5,41,1,1,268,0,5,0,6,15,0.0,6.0
375,376,0.2,0.6,5,41,1,1,268,0,5,0,6,15,0.0,6.0
376,377,0.2,0.6,5,43,1,1,267,0,5,0,6,15,0.0,6.0
377,378,0.2,0.6,5,43,1,1,267,0,5,0,6,15,0.0,6.0
378,379,0.2,0.6,5,44,1,1,266,0,5,0,6,15,0.0,6.0
379,380,0.2,0.6,5,44,1,1,266,0,5,0,6,15,0.0,6.0
380,381,0.2,0.6,5,44,1,1,266,0,5,0,6,15,0.0,6.0
381,382,0.2,0.6,5,44,1,1,266,0,5,0,6,15,0.0,6.0
382,383,0.2,0.6,5,44,1,1,266,0,5,0,6,15,0.0,6.0
383,384,0.2,0.6,5,44,1,1,266,0,5,0,6,16,0.0,6.0
384,385,0.2,0.6,5,45,1,1,266,0,5,0,6,16,2.0,8.0
385,386,0.2,0.6,5,45,1,1,266,0,5,0,6,16,2.0,8.0
386,387,0.2,0.6,5,45,1,1,266,0,5,0,6,16,2.0,8.0
387,388,0.2,0.6,5,47,1,1,266,0,5,0,6,16,2.0,8.0
388,389,0.2,0.6,5,47,1,1,266,0,5,0,6,16,2.0,8.0
389,390,0.2,0.6,5,47,1,1,266,0,5,0,6,16,2.0,8.0
390,391,0.2,0.6,5,48,1,1,265,0,5,0,6,16,2.0,8.0
391,392,0.2,0.6,5,48,1,1,265,0,5,0,6,16,2.0,8.0
392,393,0.2,0.6,5,49,1,1,265,0,5,0,6,16,2.0,8.0
393,394,0.2,0.6,5,50,1,1,264,0,5,0,6,16,2.0,8.0
394,395,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
395,396,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
396,397,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
397,398,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
398,399,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
399,400,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
400,401,0.2,0.6,5,51,1,1,264,0,5,0,6,16,2.0,8.0
401,402,0.2,0.6,4,52,2,1,264,0,4,0,6,16,2.0,8.0
402,403,0.2,0.6,4,51,3,1,264,0,4,1,6,16,2.0,8.0
403,404,0.2,0.6,4,51,3,1,264,0,4,0,6,16,2.0,8.0
404,405,0.2,0.6,5,50,3,1,264,0,5,1,6,16,2.0,8.0
405,406,0.2,0.6,4,50,4,1,264,0,4,0,6,16,2.0,8.0
406,407,0.2,0.6,3,50,5,0,264,0,3,0,6,16,2.0,8.0
407,408,0.2,0.6,3,50,5,0,264,0,3,0,6,17,2.0,8.0
408,409,0.2,0.6,3,50,5,0,264,0,3,0,6,17,6.0,14.0
409,410,0.2,0.6,3,50,5,0,264,0,3,0,6,17,6.0,14.0
410,411,0.2,0.6,2,50,6,0,264,0,2,0,6,17,6.0,14.0
411,412,0.2,0.6,4,48,6,1,264,0,4,2,6,17,6.0,14.0
412,413,0.2,0.6,4,48,6,1,264,0,4,0,6,17,6.0,14.0
413,414,0.2,0.6,4,48,6,1,264,0,4,0,6,17,6.0,14.0
414,415,0.2,0.6,4,48,6,1,264,0,4,0,6,17,6.0,14.0
415,416,0.2,0.6,4,48,6,1,264,0,4,0,6,17,6.0,14.0
416,417,0.2,0.6,4,48,6,1,264,0,4,0,6,17,6.0,14.0
417,418,0.2,0.6,5,47,6,1,264,0,5,1,6,17,6.0,14.0
418,419,0.2,0.6,5,47,6,1,264,0,5,0,6,17,6.0,14.0
419,420,0.2,0.6,6,46,6,1,264,0,6,1,6,17,6.0,14.0
420,421,0.2,0.6,7,45,6,2,264,0,7,1,6,17,6.0,14.0
421,422,0.2,0.6,7,45,6,2,264,0,7,0,6,17,6.0,14.0
422,423,0.2,0.6,7,45,6,2,264,0,7,0,6,17,6.0,14.0
423,424,0.2,0.6,8,44,6,3,264,0,8,1,6,17,6.0,14.0
424,425,0.2,0.6,8,44,6,3,264,0,8,0,6,17,6.0,14.0
425,426,0.2,0.6,8,44,6,3,264,0,8,0,6,17,6.0,14.0
426,427,0.2,0.6,8,44,6,3,264,0,8,0,6,17,6.0,14.0
427,428,0.2,0.6,8,44,6,3,264,0,8,0,6,17,6.0,14.0
428,429,0.2,0.6,8,45,6,3,264,0,8,0,6,17,6.0,14.0
429,430,0.2,0.6,8,45,6,3,264,0,8,0,6,17,6.0,14.0
430,431,0.2,0.6,8,45,6,3,264,0,8,0,6,17,6.0,14.0
431,432,0.2,0.6,8,45,6,3,264,0,8,0,6,18,6.0,14.0
432,433,0.2,0.6,8,45,6,3,264,0,8,0,6,18,8.0,22.0
433,434,0.2,0.6,9,44,6,3,264,0,9,1,6,18,8.0,22.0
434,435,0.2,0.6,9,44,6,3,264,0,9,0,6,18,8.0,22.0
435,436,0.2,0.6,11,42,6,3,264,0,11,2,6,18,8.0,22.0
436,437,0.2,0.6,11,42,6,3,264,0,11,0,6,18,8.0,22.0
437,438,0.2,0.6,11,43,6,3,263,0,11,0,6,18,8.0,22.0
438,439,0.2,0.6,11,43,6,3,263,0,11,0,6,18,8.0,22.0
439,440,0.2,0.6,11,43,6,3,263,0,11,0,6,18,8.0,22.0
440,441,0.2,0.6,11,43,6,3,263,0,11,0,6,18,8.0,22.0
441,442,0.2,0.6,11,43,6,3,263,0,11,0,6,18,8.0,22.0
442,443,0.2,0.6,12,42,6,3,263,0,12,1,6,18,8.0,22.0
443,444,0.2,0.6,12,43,6,3,263,0,12,0,6,18,8.0,22.0
444,445,0.2,0.6,12,43,6,3,263,0,12,0,6,18,8.0,22.0
445,446,0.2,0.6,12,43,6,3,263,0,12,0,6,18,8.0,22.0
446,447,0.2,0.6,13,42,6,4,263,0,13,1,6,18,8.0,22.0
447,448,0.2,0.6,13,42,6,4,263,0,13,0,6,18,8.0,22.0
448,449,0.2,0.6,14,41,6,4,263,0,14,1,6,18,8.0,22.0
449,450,0.2,0.6,14,41,6,4,263,0,14,0,6,18,8.0,22.0
450,451,0.2,0.6,14,41,6,4,263,0,14,0,6,18,8.0,22.0
451,452,0.2,0.6,15,40,6,4,263,0,15,1,6,18,8.0,22.0
452,453,0.2,0.6,16,39,6,5,263,0,16,1,6,18,8.0,22.0
453,454,0.2,0.6,16,39,6,5,263,0,16,0,6,18,8.0,22.0
454,455,0.2,0.6,16,39,6,5,263,0,16,0,6,18,8.0,22.0
455,456,0.2,0.6,16,39,6,5,263,0,16,0,6,19,8.0,22.0
456,457,0.2,0.6,16,39,6,5,263,0,16,0,6,19,15.0,37.0
457,458,0.2,0.6,16,40,6,5,263,0,16,0,6,19,15.0,37.0
458,459,0.2,0.6,16,40,6,5,263,0,16,0,6,19,15.0,37.0
459,460,0.2,0.6,16,40,6,5,263,0,16,0,6,19,15.0,37.0
460,461,0.2,0.6,16,40,6,5,263,0,16,0,6,19,15.0,37.0
461,462,0.2,0.6,18,39,6,6,263,0,18,2,6,19,15.0,37.0
462,463,0.2,0.6,19,38,6,6,263,0,19,1,6,19,15.0,37.0
463,464,0.2,0.6,19,38,6,6,263,0,19,0,6,19,15.0,37.0
464,465,0.2,0.6,19,38,6,6,263,0,19,0,6,19,15.0,37.0
465,466,0.2,0.6,19,38,6,6,263,0,19,0,6,19,15.0,37.0
466,467,0.2,0.6,21,36,6,6,263,0,21,2,6,19,15.0,37.0
467,468,0.2,0.6,21,36,6,6,263,0,21,0,6,19,15.0,37.0
468,469,0.2,0.6,23,34,6,7,263,0,23,2,6,19,15.0,37.0
469,470,0.2,0.6,23,34,6,7,263,0,23,0,6,19,15.0,37.0
470,471,0.2,0.6,24,33,6,7,263,0,24,1,6,19,15.0,37.0
471,472,0.2,0.6,24,33,6,7,263,0,24,0,6,19,15.0,37.0
472,473,0.2,0.6,25,33,6,7,263,0,25,1,6,19,15.0,37.0
473,474,0.2,0.6,26,33,6,7,263,0,26,1,6,19,15.0,37.0
474,475,0.2,0.6,26,34,6,7,263,0,26,0,6,19,15.0,37.0
475,476,0.2,0.6,26,37,6,7,263,0,26,0,6,19,15.0,37.0
476,477,0.2,0.6,26,38,6,7,263,0,26,0,6,19,15.0,37.0
477,478,0.2,0.6,28,37,6,7,263,0,28,2,6,19,15.0,37.0
478,479,0.2,0.6,28,37,6,7,263,0,28,0,6,19,15.0,37.0
479,480,0.2,0.6,31,34,6,7,263,0,31,3,6,20,15.0,37.0
480,481,0.2,0.6,31,35,6,7,263,0,31,0,6,20,13.0,50.0
481,482,0.2,0.6,32,35,6,8,262,0,32,1,6,20,13.0,50.0
482,483,0.2,0.6,32,35,6,8,262,0,32,0,6,20,13.0,50.0
483,484,0.2,0.6,32,35,6,8,262,0,32,0,6,20,13.0,50.0
484,485,0.2,0.6,34,33,6,9,262,0,34,2,6,20,13.0,50.0
485,486,0.2,0.6,35,33,6,9,262,0,35,1,6,20,13.0,50.0
486,487,0.2,0.6,35,33,6,9,262,0,35,0,6,20,13.0,50.0
487,488,0.2,0.6,35,34,6,9,261,0,35,0,6,20,13.0,50.0
488,489,0.2,0.6,37,33,6,9,261,0,37,2,6,20,13.0,50.0
489,490,0.2,0.6,38,33,6,9,261,0,38,1,6,20,13.0,50.0
490,491,0.2,0.6,38,33,6,9,261,0,38,0,6,20,13.0,50.0
491,492,0.2,0.6,39,32,6,10,261,0,39,1,6,20,13.0,50.0
492,493,0.2,0.6,39,33,6,10,261,0,39,0,6,20,13.0,50.0
493,494,0.2,0.6,39,33,6,10,261,0,39,0,6,20,13.0,50.0
494,495,0.2,0.6,39,33,6,10,261,0,39,0,6,20,13.0,50.0
495,496,0.2,0.6,41,31,6,10,261,0,41,2,6,20,13.0,50.0
496,497,0.2,0.6,41,32,6,10,261,0,41,0,6,20,13.0,50.0
497,498,0.2,0.6,41,32,6,10,261,0,41,0,6,20,13.0,50.0
498,499,0.2,0.6,42,31,6,11,261,0,42,1,6,20,13.0,50.0
499,500,0.2,0.6,43,30,6,11,261,0,43,1,6,20,13.0,50.0
500,501,0.2,0.6,44,30,6,12,261,0,44,1,6,20,13.0,50.0
501,502,0.2,0.6,44,32,6,12,260,0,44,0,6,20,13.0,50.0
502,503,0.2,0.6,44,34,6,12,259,0,44,0,6,20,13.0,50.0
503,504,0.2,0.6,44,36,6,12,258,0,44,0,6,21,13.0,50.0
504,505,0.2,0.6,44,38,6,12,258,0,44,0,6,21,8.0,58.0
505,506,0.2,0.6,44,39,6,12,258,0,44,0,6,21,8.0,58.0
506,507,0.2,0.6,45,40,6,12,258,0,45,1,6,21,8.0,58.0
507,508,0.2,0.6,45,40,6,12,258,0,45,0,6,21,8.0,58.0
508,509,0.2,0.6,45,42,6,12,257,0,45,0,6,21,8.0,58.0
509,510,0.2,0.6,46,42,6,12,257,0,46,1,6,21,8.0,58.0
510,511,0.2,0.6,47,44,6,12,257,0,47,1,6,21,8.0,58.0
511,512,0.2,0.6,47,45,6,12,257,0,47,0,6,21,8.0,58.0
512,513,0.2,0.6,48,46,6,13,257,0,48,1,6,21,8.0,58.0
513,514,0.2,0.6,48,47,6,13,256,0,48,0,6,21,8.0,58.0
514,515,0.2,0.6,48,50,6,13,254,0,48,0,6,21,8.0,58.0
515,516,0.2,0.6,49,51,6,13,253,0,49,1,6,21,8.0,58.0
516,517,0.2,0.6,50,52,6,14,252,0,50,1,6,21,8.0,58.0
517,518,0.2,0.6,51,53,6,14,251,0,51,1,6,21,8.0,58.0
518,519,0.2,0.6,51,53,6,14,251,0,51,0,6,21,8.0,58.0
519,520,0.2,0.6,51,57,6,14,250,0,51,0,6,21,8.0,58.0
520,521,0.2,0.6,51,60,6,14,249,0,51,0,6,21,8.0,58.0
521,522,0.2,0.6,51,62,6,14,248,0,51,0,6,21,8.0,58.0
522,523,0.2,0.6,51,62,6,14,248,0,51,0,6,21,8.0,58.0
523,524,0.2,0.6,51,62,6,14,248,0,51,0,6,21,8.0,58.0
524,525,0.2,0.6,52,65,6,14,247,0,52,1,6,21,8.0,58.0
525,526,0.2,0.6,52,65,6,14,247,0,52,0,6,21,8.0,58.0
526,527,0.2,0.6,52,67,6,14,246,0,52,0,6,21,8.0,58.0
527,528,0.2,0.6,52,69,6,14,245,0,52,0,6,22,8.0,58.0
528,529,0.2,0.6,52,73,6,14,245,0,52,0,6,22,1.0,59.0
529,530,0.2,0.6,52,74,6,14,245,0,52,0,6,22,1.0,59.0
530,531,0.2,0.6,52,75,6,14,244,0,52,0,6,22,1.0,59.0
531,532,0.2,0.6,52,75,6,14,244,0,52,0,6,22,1.0,59.0
532,533,0.2,0.6,52,79,6,14,244,0,52,0,6,22,1.0,59.0
533,534,0.2,0.6,52,80,6,14,243,0,52,0,6,22,1.0,59.0
534,535,0.2,0.6,52,81,6,14,242,0,52,0,6,22,1.0,59.0
535,536,0.2,0.6,52,82,6,14,242,0,52,0,6,22,1.0,59.0
536,537,0.2,0.6,52,84,6,14,242,0,52,0,6,22,1.0,59.0
537,538,0.2,0.6,52,89,6,14,240,0,52,0,6,22,1.0,59.0
538,539,0.2,0.6,52,89,6,14,240,0,52,0,6,22,1.0,59.0
539,540,0.2,0.6,52,90,6,14,240,0,52,0,6,22,1.0,59.0
540,541,0.2,0.6,52,91,6,14,240,0,52,0,6,22,1.0,59.0
541,542,0.2,0.6,52,96,6,14,238,0,52,0,6,22,1.0,59.0
542,543,0.2,0.6,52,96,6,14,238,0,52,0,6,22,1.0,59.0
543,544,0.2,0.6,52,98,6,14,238,0,52,0,6,22,1.0,59.0
544,545,0.2,0.6,52,98,6,14,238,0,52,0,6,22,1.0,59.0
545,546,0.2,0.6,52,99,6,14,238,0,52,0,6,22,1.0,59.0
546,547,0.2,0.6,52,101,6,14,237,0,52,0,6,22,1.0,59.0
547,548,0.2,0.6,52,105,6,14,236,0,52,0,6,22,1.0,59.0
548,549,0.2,0.6,52,106,6,14,236,0,52,0,6,22,1.0,59.0
549,550,0.2,0.6,52,107,6,14,236,0,52,0,6,22,1.0,59.0
550,551,0.2,0.6,53,106,6,14,236,0,53,1,6,22,1.0,59.0
551,552,0.2,0.6,53,108,6,14,236,0,53,0,6,23,1.0,59.0
552,553,0.2,0.6,53,108,6,14,236,0,53,0,6,23,2.0,61.0
553,554,0.2,0.6,53,108,6,14,236,0,53,0,6,23,2.0,61.0
554,555,0.2,0.6,53,109,6,14,235,0,53,0,6,23,2.0,61.0
555,556,0.2,0.6,53,112,6,14,235,0,53,0,6,23,2.0,61.0
556,557,0.2,0.6,53,114,6,14,235,0,53,0,6,23,2.0,61.0
557,558,0.2,0.6,53,119,6,14,232,0,53,0,6,23,2.0,61.0
558,559,0.2,0.6,53,122,6,14,231,0,53,0,6,23,2.0,61.0
559,560,0.2,0.6,53,125,6,14,230,0,53,0,6,23,2.0,61.0
560,561,0.2,0.6,54,126,6,15,229,0,54,1,6,23,2.0,61.0
561,562,0.2,0.6,54,130,6,15,228,0,54,0,6,23,2.0,61.0
562,563,0.2,0.6,54,133,6,15,227,0,54,0,6,23,2.0,61.0
563,564,0.2,0.6,54,134,6,15,227,0,54,0,6,23,2.0,61.0
564,565,0.2,0.6,54,136,6,15,226,0,54,0,6,23,2.0,61.0
565,566,0.2,0.6,55,139,6,15,222,0,55,1,6,23,2.0,61.0
566,567,0.2,0.6,55,142,6,15,221,0,55,0,6,23,2.0,61.0
567,568,0.2,0.6,55,146,6,15,219,0,55,0,6,23,2.0,61.0
568,569,0.2,0.6,55,146,6,15,219,0,55,0,6,23,2.0,61.0
569,570,0.2,0.6,55,151,6,15,218,0,55,0,6,23,2.0,61.0
570,571,0.2,0.6,54,153,7,15,217,0,54,0,6,23,2.0,61.0
571,572,0.2,0.6,54,155,7,15,216,0,54,0,6,23,2.0,61.0
572,573,0.2,0.6,53,157,8,15,215,0,53,0,6,23,2.0,61.0
573,574,0.2,0.6,53,158,8,15,215,0,53,0,6,23,2.0,61.0
574,575,0.2,0.6,53,158,8,15,215,0,53,0,6,23,2.0,61.0
575,576,0.2,0.6,53,158,8,15,215,0,53,0,6,24,2.0,61.0
576,577,0.2,0.6,53,158,8,15,215,0,53,0,6,24,10.0,71.0
577,578,0.2,0.6,53,158,8,15,215,0,53,0,6,24,10.0,71.0
578,579,0.2,0.6,53,158,8,15,215,0,53,0,6,24,10.0,71.0
579,580,0.2,0.6,51,166,10,14,213,0,51,0,6,24,10.0,71.0
580,581,0.2,0.6,52,169,10,14,212,0,52,1,6,24,10.0,71.0
581,582,0.2,0.6,52,170,10,14,212,0,52,0,6,24,10.0,71.0
582,583,0.2,0.6,52,171,10,14,211,0,52,0,6,24,10.0,71.0
583,584,0.2,0.6,53,171,10,14,211,0,53,1,6,24,10.0,71.0
584,585,0.2,0.6,53,172,10,14,211,0,53,0,6,24,10.0,71.0
585,586,0.2,0.6,52,173,11,14,210,0,52,0,6,24,10.0,71.0
586,587,0.2,0.6,52,174,11,14,209,0,52,0,6,24,10.0,71.0
587,588,0.2,0.6,51,175,12,14,208,0,51,0,6,24,10.0,71.0
588,589,0.2,0.6,50,176,13,13,207,0,50,0,6,24,10.0,71.0
589,590,0.2,0.6,50,176,13,13,207,0,50,0,6,24,10.0,71.0
590,591,0.2,0.6,50,179,13,13,204,0,50,0,6,24,10.0,71.0
591,592,0.2,0.6,49,179,14,12,204,0,49,0,6,24,10.0,71.0
592,593,0.2,0.6,49,180,14,12,203,0,49,0,6,24,10.0,71.0
593,594,0.2,0.6,49,180,14,12,203,0,49,0,6,24,10.0,71.0
594,595,0.2,0.6,50,179,14,12,203,0,50,1,6,24,10.0,71.0
595,596,0.2,0.6,51,181,14,12,200,0,51,1,6,24,10.0,71.0
596,597,0.2,0.6,52,184,14,12,196,0,52,1,6,24,10.0,71.0
597,598,0.2,0.6,54,183,14,12,195,0,54,2,6,24,10.0,71.0
598,599,0.2,0.6,55,182,14,12,195,0,55,1,6,24,10.0,71.0
599,600,0.2,0.6,57,182,14,12,194,0,57,2,6,25,10.0,71.0
600,601,0.2,0.6,57,183,14,12,194,0,57,0,6,25,10.0,81.0
601,602,0.2,0.6,56,183,15,12,194,0,56,0,6,25,10.0,81.0
602,603,0.2,0.6,56,186,15,12,194,0,56,0,6,25,10.0,81.0
603,604,0.2,0.6,55,186,17,12,193,0,55,1,6,25,10.0,81.0
604,605,0.2,0.6,56,186,17,13,193,0,56,1,6,25,10.0,81.0
605,606,0.2,0.6,56,186,17,13,193,0,56,0,6,25,10.0,81.0
606,607,0.2,0.6,56,187,17,13,192,0,56,0,6,25,10.0,81.0
607,608,0.2,0.6,57,186,17,13,192,0,57,1,6,25,10.0,81.0
608,609,0.2,0.6,57,186,17,13,192,0,57,0,6,25,10.0,81.0
609,610,0.2,0.6,57,187,17,13,191,0,57,0,6,25,10.0,81.0
610,611,0.2,0.6,58,187,18,14,189,0,58,2,6,25,10.0,81.0
611,612,0.2,0.6,59,188,18,14,187,0,59,1,6,25,10.0,81.0
612,613,0.2,0.6,59,190,18,14,186,0,59,0,6,25,10.0,81.0
613,614,0.2,0.6,59,191,18,14,185,0,59,0,6,25,10.0,81.0
614,615,0.2,0.6,58,191,19,13,185,0,58,0,6,25,10.0,81.0
615,616,0.2,0.6,59,190,19,13,185,0,59,1,6,25,10.0,81.0
616,617,0.2,0.6,58,194,20,13,183,0,58,0,6,25,10.0,81.0
617,618,0.2,0.6,58,199,20,13,179,0,58,0,6,25,10.0,81.0
618,619,0.2,0.6,59,199,20,13,178,0,59,1,6,25,10.0,81.0
619,620,0.2,0.6,58,199,21,13,178,0,58,0,6,25,10.0,81.0
620,621,0.2,0.6,57,201,22,12,176,0,57,0,6,25,10.0,81.0
621,622,0.2,0.6,57,203,22,12,175,0,57,0,6,25,10.0,81.0
622,623,0.2,0.6,57,206,22,12,174,0,57,0,6,25,10.0,81.0
623,624,0.2,0.6,59,207,22,12,172,0,59,2,6,26,10.0,81.0
624,625,0.2,0.6,61,205,22,14,172,0,61,2,6,26,42.0,123.0
625,626,0.2,0.6,63,203,22,15,172,0,63,2,6,26,42.0,123.0
626,627,0.2,0.6,65,201,22,15,172,0,65,2,6,26,42.0,123.0
627,628,0.2,0.6,66,201,22,15,171,0,66,1,6,26,42.0,123.0
628,629,0.2,0.6,68,199,22,15,171,0,68,2,6,26,42.0,123.0
629,630,0.2,0.6,67,199,24,14,170,0,67,1,6,26,42.0,123.0
630,631,0.2,0.6,67,200,25,15,169,0,67,1,6,26,42.0,123.0
631,632,0.2,0.6,69,200,25,15,167,0,69,2,6,26,42.0,123.0
632,633,0.2,0.6,71,199,25,15,166,0,71,2,6,26,42.0,123.0
633,634,0.2,0.6,73,198,25,15,165,0,73,2,6,26,42.0,123.0
634,635,0.2,0.6,72,197,27,15,165,0,72,1,6,26,42.0,123.0
635,636,0.2,0.6,74,195,27,16,165,0,74,2,6,26,42.0,123.0
636,637,0.2,0.6,74,199,29,16,160,0,74,2,6,26,42.0,123.0
637,638,0.2,0.6,77,196,29,18,160,0,77,3,6,26,42.0,123.0
638,639,0.2,0.6,76,196,30,18,160,0,76,0,6,26,42.0,123.0
639,640,0.2,0.6,79,193,30,19,160,0,79,3,6,26,42.0,123.0
640,641,0.2,0.6,79,192,31,20,160,0,79,1,6,26,42.0,123.0
641,642,0.2,0.6,79,193,32,20,159,0,79,1,6,26,42.0,123.0
642,643,0.2,0.6,83,189,32,22,159,0,83,4,6,26,42.0,123.0
643,644,0.2,0.6,87,188,32,23,158,0,87,4,6,26,42.0,123.0
644,645,0.2,0.6,87,188,32,23,158,0,87,0,6,26,42.0,123.0
645,646,0.2,0.6,85,188,34,23,158,0,85,0,6,26,42.0,123.0
646,647,0.2,0.6,86,187,34,24,158,0,86,1,6,26,42.0,123.0
647,648,0.2,0.6,86,184,37,24,158,0,86,3,6,27,42.0,123.0
648,649,0.2,0.6,87,183,37,25,158,0,87,1,6,27,42.0,165.0
649,650,0.2,0.6,87,183,38,24,157,0,87,1,6,27,42.0,165.0
650,651,0.2,0.6,90,180,38,25,157,0,90,3,6,27,42.0,165.0
651,652,0.2,0.6,93,177,38,25,157,0,93,3,6,27,42.0,165.0
652,653,0.2,0.6,93,175,40,25,157,0,93,2,6,27,42.0,165.0
653,654,0.2,0.6,92,176,41,25,157,0,92,0,6,27,42.0,165.0
654,655,0.2,0.6,94,174,41,25,157,0,94,2,6,27,42.0,165.0
655,656,0.2,0.6,97,173,41,26,155,0,97,3,6,27,42.0,165.0
656,657,0.2,0.6,96,172,43,27,155,0,96,1,6,27,42.0,165.0
657,658,0.2,0.6,96,171,44,27,155,0,96,1,6,27,42.0,165.0
658,659,0.2,0.6,97,171,44,27,155,0,97,1,6,27,42.0,165.0
659,660,0.2,0.6,100,167,45,27,155,0,100,4,6,27,42.0,165.0
660,661,0.2,0.6,102,165,45,28,155,0,102,2,6,27,42.0,165.0
661,662,0.2,0.6,102,165,45,28,155,0,102,0,6,27,42.0,165.0
662,663,0.2,0.6,103,167,45,28,152,0,103,1,6,27,42.0,165.0
663,664,0.2,0.6,105,164,47,30,151,0,105,4,6,27,42.0,165.0
664,665,0.2,0.6,107,162,47,30,151,0,107,2,6,27,42.0,165.0
665,666,0.2,0.6,107,162,47,30,151,0,107,0,6,27,42.0,165.0
666,667,0.2,0.6,108,160,48,29,151,0,108,2,6,27,42.0,165.0
667,668,0.2,0.6,108,160,49,29,151,0,108,1,6,27,42.0,165.0
668,669,0.2,0.6,109,158,50,29,151,0,109,2,6,27,42.0,165.0
669,670,0.2,0.6,110,158,50,29,150,0,110,1,6,27,42.0,165.0
670,671,0.2,0.6,113,157,50,30,150,0,113,3,6,27,42.0,165.0
671,672,0.2,0.6,115,156,50,30,149,0,115,2,6,28,42.0,165.0
672,673,0.2,0.6,115,156,50,30,149,0,115,0,6,28,54.0,219.0
673,674,0.2,0.6,117,154,50,30,149,0,117,2,6,28,54.0,219.0
674,675,0.2,0.6,116,154,51,30,149,0,116,0,6,28,54.0,219.0
675,676,0.2,0.6,116,156,51,30,149,0,116,0,6,28,54.0,219.0
676,677,0.2,0.6,116,156,51,30,149,0,116,0,6,28,54.0,219.0
677,678,0.2,0.6,117,156,52,31,147,0,117,2,6,28,54.0,219.0
678,679,0.2,0.6,119,154,53,31,146,0,119,3,6,28,54.0,219.0
679,680,0.2,0.6,122,152,53,33,145,0,122,3,6,28,54.0,219.0
680,681,0.2,0.6,125,150,54,33,143,0,125,4,6,28,54.0,219.0
681,682,0.2,0.6,128,147,54,34,143,0,128,3,6,28,54.0,219.0
682,683,0.2,0.6,132,143,54,36,143,0,132,4,6,28,54.0,219.0
683,684,0.2,0.6,133,141,55,36,143,0,133,2,6,28,54.0,219.0
684,685,0.2,0.6,135,141,56,36,142,0,135,3,6,28,54.0,219.0
685,686,0.2,0.6,136,140,57,37,141,0,136,2,6,28,54.0,219.0
686,687,0.2,0.6,138,138,57,37,141,0,138,2,6,28,54.0,219.0
687,688,0.2,0.6,141,138,57,40,138,0,141,3,6,28,54.0,219.0
688,689,0.2,0.6,144,135,57,43,138,0,144,3,6,28,54.0,219.0
689,690,0.2,0.6,149,130,57,44,138,0,149,5,6,28,54.0,219.0
690,691,0.2,0.6,150,129,57,45,138,0,150,1,6,28,54.0,219.0
691,692,0.2,0.6,151,128,57,45,138,0,151,1,6,28,54.0,219.0
